"AllocatedGB","College","UsageGB","X_time","source","sourcetype"
20621,"CEPSW",10587,"2021-07-01T07:19:26.000+0000","http:research_data","httpevent"
20621,"CEPSW",10586,"2021-06-30T10:29:46.000+0000","http:research_data","httpevent"
20621,"CEPSW",10586,"2021-06-30T09:00:04.000+0000","http:research_data","httpevent"
20621,"CEPSW",10579,"2021-06-28T09:00:09.000+0000","http:research_data","httpevent"
20621,"CEPSW",10579,"2021-06-27T09:00:07.000+0000","http:research_data","httpevent"
20621,"CEPSW",10579,"2021-06-25T09:00:06.000+0000","http:research_data","httpevent"
20621,"CEPSW",10574,"2021-06-23T09:00:09.000+0000","http:research_data","httpevent"
20621,"CEPSW",10564,"2021-06-21T09:00:06.000+0000","http:research_data","httpevent"
20621,"CEPSW",10564,"2021-06-20T09:00:10.000+0000","http:research_data","httpevent"
20621,"CEPSW",10560,"2021-06-18T09:00:08.000+0000","http:research_data","httpevent"
20621,"CEPSW",10556,"2021-06-16T09:00:09.000+0000","http:research_data","httpevent"
20621,"CEPSW",10553,"2021-06-14T09:00:11.000+0000","http:research_data","httpevent"
20621,"CEPSW",10553,"2021-06-13T09:00:07.000+0000","http:research_data","httpevent"
20621,"CEPSW",10552,"2021-06-11T09:02:00.000+0000","http:research_data","httpevent"
20621,"CEPSW",10542,"2021-06-09T09:00:07.000+0000","http:research_data","httpevent"
20621,"CEPSW",10536,"2021-06-07T09:00:04.000+0000","http:research_data","httpevent"
20621,"CEPSW",10536,"2021-06-06T09:00:05.000+0000","http:research_data","httpevent"
20621,"CEPSW",10532,"2021-06-04T09:00:10.000+0000","http:research_data","httpevent"
20621,"CEPSW",10517,"2021-06-02T09:00:06.000+0000","http:research_data","httpevent"
20621,"CEPSW",10512,"2021-05-31T09:00:06.000+0000","http:research_data","httpevent"
20621,"CEPSW",10512,"2021-05-30T09:00:05.000+0000","http:research_data","httpevent"
20621,"CEPSW",10510,"2021-05-28T09:00:06.000+0000","http:research_data","httpevent"
20621,"CEPSW",10508,"2021-05-26T09:00:03.000+0000","http:research_data","httpevent"
20621,"CEPSW",10472,"2021-05-24T09:00:04.000+0000","http:research_data","httpevent"
20621,"CEPSW",10472,"2021-05-23T09:00:06.000+0000","http:research_data","httpevent"
20621,"CEPSW",10471,"2021-05-21T09:00:06.000+0000","http:research_data","httpevent"
20621,"CEPSW",10466,"2021-05-19T09:00:07.000+0000","http:research_data","httpevent"
20621,"CEPSW",10461,"2021-05-17T09:00:05.000+0000","http:research_data","httpevent"
20621,"CEPSW",10461,"2021-05-16T09:00:09.000+0000","http:research_data","httpevent"
20621,"CEPSW",10457,"2021-05-14T09:00:06.000+0000","http:research_data","httpevent"
20621,"CEPSW",10451,"2021-05-12T09:00:07.000+0000","http:research_data","httpevent"
20571,"CEPSW",10447,"2021-05-10T09:00:06.000+0000","http:research_data","httpevent"
20571,"CEPSW",10447,"2021-05-09T09:00:10.000+0000","http:research_data","httpevent"
20571,"CEPSW",10442,"2021-05-07T09:00:04.000+0000","http:research_data","httpevent"
20571,"CEPSW",10436,"2021-05-05T09:00:10.000+0000","http:research_data","httpevent"
20571,"CEPSW",10433,"2021-05-03T09:00:10.000+0000","http:research_data","httpevent"
20571,"CEPSW",10433,"2021-05-02T09:00:06.000+0000","http:research_data","httpevent"
20571,"CEPSW",10429,"2021-04-30T09:00:07.000+0000","http:research_data","httpevent"
20571,"CEPSW",10457,"2021-04-28T09:00:03.000+0000","http:research_data","httpevent"
20571,"CEPSW",10453,"2021-04-26T09:00:05.000+0000","http:research_data","httpevent"
20571,"CEPSW",10453,"2021-04-25T09:00:04.000+0000","http:research_data","httpevent"
20571,"CEPSW",10450,"2021-04-23T09:00:06.000+0000","http:research_data","httpevent"
20571,"CEPSW",10444,"2021-04-21T09:00:06.000+0000","http:research_data","httpevent"
20571,"CEPSW",10442,"2021-04-19T09:00:06.000+0000","http:research_data","httpevent"
20571,"CEPSW",10442,"2021-04-18T09:00:05.000+0000","http:research_data","httpevent"
20571,"CEPSW",10441,"2021-04-16T09:00:06.000+0000","http:research_data","httpevent"
20571,"CEPSW",10436,"2021-04-14T09:00:06.000+0000","http:research_data","httpevent"
20571,"CEPSW",10432,"2021-04-12T09:00:05.000+0000","http:research_data","httpevent"
20571,"CEPSW",10432,"2021-04-11T09:00:03.000+0000","http:research_data","httpevent"
20571,"CEPSW",10424,"2021-04-09T09:00:03.000+0000","http:research_data","httpevent"
20571,"CEPSW",10398,"2021-04-07T09:00:02.000+0000","http:research_data","httpevent"
20571,"CEPSW",10397,"2021-04-05T09:00:05.000+0000","http:research_data","httpevent"
20571,"CEPSW",10397,"2021-04-04T09:00:03.000+0000","http:research_data","httpevent"
20571,"CEPSW",10397,"2021-04-02T09:00:03.000+0000","http:research_data","httpevent"
20571,"CEPSW",10390,"2021-03-31T09:00:04.000+0000","http:research_data","httpevent"
20571,"CEPSW",10387,"2021-03-29T09:00:03.000+0000","http:research_data","httpevent"
20571,"CEPSW",10387,"2021-03-28T09:00:05.000+0000","http:research_data","httpevent"
20571,"CEPSW",10412,"2021-03-26T13:32:40.000+0000","http:research_data","httpevent"
20571,"CEPSW",10412,"2021-03-26T09:00:06.000+0000","http:research_data","httpevent"
20571,"CEPSW",10385,"2021-03-24T09:00:03.000+0000","http:research_data","httpevent"
20571,"CEPSW",10385,"2021-03-22T09:00:09.000+0000","http:research_data","httpevent"
20571,"CEPSW",10385,"2021-03-21T09:00:05.000+0000","http:research_data","httpevent"
20571,"CEPSW",10385,"2021-03-19T09:00:06.000+0000","http:research_data","httpevent"
20571,"CEPSW",10385,"2021-03-17T09:00:06.000+0000","http:research_data","httpevent"
20571,"CEPSW",10385,"2021-03-15T09:00:06.000+0000","http:research_data","httpevent"
20571,"CEPSW",10385,"2021-03-14T09:00:04.000+0000","http:research_data","httpevent"
20571,"CEPSW",10385,"2021-03-12T09:00:03.000+0000","http:research_data","httpevent"
20571,"CEPSW",10383,"2021-03-10T09:00:02.000+0000","http:research_data","httpevent"
20571,"CEPSW",10382,"2021-03-08T09:00:05.000+0000","http:research_data","httpevent"
20571,"CEPSW",10382,"2021-03-07T09:00:05.000+0000","http:research_data","httpevent"
20571,"CEPSW",10381,"2021-03-05T09:00:03.000+0000","http:research_data","httpevent"
20571,"CEPSW",10378,"2021-03-03T09:00:03.000+0000","http:research_data","httpevent"
20571,"CEPSW",10377,"2021-03-01T09:00:03.000+0000","http:research_data","httpevent"
20571,"CEPSW",10377,"2021-02-28T09:00:02.000+0000","http:research_data","httpevent"
20571,"CEPSW",10373,"2021-02-26T09:00:06.000+0000","http:research_data","httpevent"
20571,"CEPSW",10367,"2021-02-24T09:00:08.000+0000","http:research_data","httpevent"
20571,"CEPSW",10363,"2021-02-22T09:00:09.000+0000","http:research_data","httpevent"
20571,"CEPSW",10363,"2021-02-21T09:00:08.000+0000","http:research_data","httpevent"
20571,"CEPSW",10362,"2021-02-19T09:00:06.000+0000","http:research_data","httpevent"
20571,"CEPSW",10360,"2021-02-17T09:00:07.000+0000","http:research_data","httpevent"
20571,"CEPSW",10358,"2021-02-15T09:00:05.000+0000","http:research_data","httpevent"
20571,"CEPSW",10358,"2021-02-14T09:00:08.000+0000","http:research_data","httpevent"
20571,"CEPSW",10357,"2021-02-12T09:00:07.000+0000","http:research_data","httpevent"
20571,"CEPSW",10355,"2021-02-10T09:00:06.000+0000","http:research_data","httpevent"
20571,"CEPSW",10376,"2021-02-08T09:00:04.000+0000","http:research_data","httpevent"
20571,"CEPSW",10376,"2021-02-07T09:00:04.000+0000","http:research_data","httpevent"
20571,"CEPSW",10370,"2021-02-05T09:00:06.000+0000","http:research_data","httpevent"
20571,"CEPSW",10364,"2021-02-03T09:00:06.000+0000","http:research_data","httpevent"
20571,"CEPSW",10355,"2021-02-02T09:55:24.000+0000","http:research_data","httpevent"
20571,"CEPSW",10355,"2021-02-01T09:00:05.000+0000","http:research_data","httpevent"
20571,"CEPSW",10310,"2021-01-18T09:00:08.000+0000","http:research_data","httpevent"
20571,"CEPSW",10282,"2021-01-04T09:00:04.000+0000","http:research_data","httpevent"
20571,"CEPSW",10280,"2020-12-21T09:00:03.000+0000","http:research_data","httpevent"
20571,"CEPSW",10258,"2020-12-07T09:00:03.000+0000","http:research_data","httpevent"
20571,"CEPSW",10224,"2020-11-23T09:00:03.000+0000","http:research_data","httpevent"
20571,"CEPSW",10182,"2020-11-09T09:00:03.000+0000","http:research_data","httpevent"
20571,"CEPSW",10157,"2020-10-26T09:00:03.000+0000","http:research_data","httpevent"
20571,"CEPSW",10140,"2020-10-19T12:12:31.000+0000","http:research_data","httpevent"
20571,"CEPSW",10140,"2020-10-19T12:06:23.000+0000","http:research_data","httpevent"
20571,"CEPSW",10131,"2020-10-13T11:46:17.000+0000","http:research_data","httpevent"
0,"CEPSW",0,"2020-10-13T10:53:52.000+0000","http:research_data","httpevent"
0,"CEPSW",0,"2020-10-12T09:00:03.000+0000","http:research_data","httpevent"
20521,"CEPSW",10119,"2020-10-02T14:55:55.000+0000","http:research_data","httpevent"
20521,"CEPSW",10110,"2020-09-28T09:00:04.000+0000","http:research_data","httpevent"
20521,"CEPSW",10093,"2020-09-23T13:24:36.000+0000","http:research_data","httpevent"
0,"CEPSW",0,"2020-09-23T12:32:00.000+0000","http:research_data","httpevent"
20471,"CEPSW",10049,"2020-09-14T09:00:03.000+0000","http:research_data","httpevent"
20371,"CEPSW",9908,"2020-08-31T09:00:06.000+0000","http:research_data","httpevent"
20371,"CEPSW",9878,"2020-08-27T09:17:32.000+0000","http:research_data","httpevent"
20371,"CEPSW",9875,"2020-08-21T10:41:31.000+0000","http:research_data","httpevent"
20371,"CEPSW",9875,"2020-08-21T10:40:10.000+0000","http:research_data","httpevent"
20371,"CEPSW",9875,"2020-08-21T10:39:19.000+0000","http:research_data","httpevent"
20371,"CEPSW",9875,"2020-08-21T10:38:30.000+0000","http:research_data","httpevent"
20371,"CEPSW",9875,"2020-08-21T10:37:50.000+0000","http:research_data","httpevent"
20271,"CEPSW",9828,"2020-07-31T15:36:10.000+0000","http:research_data","httpevent"
